4K-8K,#genre#
內政委員會,https://live-cdn-v01.lalifeier.eu.org/youtube/vGX0bMBVa4k.m3u8?t=1775833285&key=0f0389608936b6a2a5e005447778be0e
程序委員會,https://live-cdn-v01.lalifeier.eu.org/youtube/IvAXtzx5cUI.m3u8?t=1775833285&key=c1615ab690ca44b1fa439c0dfbe84d2b
紀律委員會,https://live-cdn-v01.lalifeier.eu.org/youtube/KyHM5yvcLU4.m3u8?t=1775833285&key=22f6447fdc42eee10023531014b79734
修憲委員會,https://live-cdn-v01.lalifeier.eu.org/youtube/1s_XWr7KzVE.m3u8?t=1775833285&key=f9758d53a9dd458178fadd05b2f3086b
社會福利及衛生環境委員會,https://live-cdn-v01.lalifeier.eu.org/youtube/DdUWlWZVOi8.m3u8?t=1775833285&key=acecdba627c13e701cdc66c67ce24d4f
經費稽核委員會,https://live-cdn-v01.lalifeier.eu.org/youtube/nkejc54RyDU.m3u8?t=1775833285&key=cf6ac6f1912774a02c64e63328bd1300
YouTube「台灣政論」,#genre#
94要客訴,https://live-cdn-v01.lalifeier.eu.org/youtube/5jjcUKXP2Ac.m3u8?t=1775833285&key=8f173eb4aed5a81e11a906f9b6a68e06
新聞大白話,https://live-cdn-v01.lalifeier.eu.org/youtube/Y491n5FecPE.m3u8?t=1775833285&key=ff95fd5859ca17c99994a1b0c49c9e29
前進新台灣,https://live-cdn-v01.lalifeier.eu.org/youtube/GaQCo4f3Ujs?list=PLd5zGth6CDdWAZYkB6s0j844ywVVTPyFl.m3u8&t=1775833285&key=27245bd4d907e67173b6553fe6c2c378
國民大會,https://live-cdn-v01.lalifeier.eu.org/youtube/ccdrE3P4NIA.m3u8?t=1775833285&key=ce553be20c88df95d4927fd81326538e
新台灣加油,https://live-cdn-v01.lalifeier.eu.org/youtube/zZUZZNRbHhU?list=PLd5zGth6CDdUAYUqJy3p5KY1ui79_Mtrt.m3u8&t=1775833285&key=b1ca86adeba20783458e8fa2621a8026
少康戰情室,https://live-cdn-v01.lalifeier.eu.org/youtube/qa7cuB0ub_I.m3u8?t=1775833285&key=5498cd6a188012822a962a322598aa2b
YouTube「綜藝」,#genre#
綜藝玩很大,https://live-cdn-v01.lalifeier.eu.org/youtube/ryClunmbUaI.m3u8?t=1775833285&key=ebc166714d2d6e9edadd2fc2555e8561
飢餓遊戲,https://live-cdn-v01.lalifeier.eu.org/youtube/A98LJq71BZg.m3u8?t=1775833285&key=fe5de3d4c8ef3b617b34e98af161e782
天才衝衝衝,https://live-cdn-v01.lalifeier.eu.org/youtube/QUcOMgw4srY.m3u8?t=1775833285&key=672d3cbed207f5aa4895080331052e81
大熱門猜歌王4周年,https://live-cdn-v01.lalifeier.eu.org/youtube/cpsP1wd-HgM.m3u8?t=1775833285&key=e1e602900fd406155f96ff45c8d880eb
11點熱吵店,https://live-cdn-v01.lalifeier.eu.org/youtube/nLi9sJV_SSU.m3u8?t=1775833285&key=bbe017e6bc5df31d23e9fb9c04277987
住左邊住右邊,https://live-cdn-v01.lalifeier.eu.org/youtube/_2IsSRh4FAA.m3u8?t=1775833285&key=083df5828c63777c5c5bc60aa1dedc33
萬秀豬王,https://live-cdn-v01.lalifeier.eu.org/youtube/ADDSmXoPDY8.m3u8?t=1775833285&key=ab830943f216f0fd137f7b63fb087c10
我愛冰冰 Show,https://live-cdn-v01.lalifeier.eu.org/youtube/zf1hVmrf5r8.m3u8?t=1775833285&key=a0446293be10e48ad6b0d518c4b015ea
豬哥會社,https://live-cdn-v01.lalifeier.eu.org/youtube/0aBJU1mFpsk.m3u8?t=1775833285&key=9bf3c96072c7f1002ee81327d47a69fb
中廣流行網,https://live-cdn-v01.lalifeier.eu.org/youtube/TsiMLrOSY5U.m3u8?t=1775833285&key=0a7e6943056478c614a710113bf0105d
公視,https://live-cdn-v01.lalifeier.eu.org/youtube/C6gYqSHLRw4.m3u8?t=1775833285&key=b4673d1b51d94a8ae0dc646075f66afa
公視台語台,https://live-cdn-v01.lalifeier.eu.org/youtube/6KlRR_DGhmI.m3u8?t=1775833285&key=a714b8b7000faf306c6f78d150199890
YouTube「電影」,#genre#
GATV 電影台,https://live-cdn-v01.lalifeier.eu.org/youtube/XDrGAVTkJfM.m3u8?t=1775833285&key=bb454c6faaff070387281b3ceb850f4c
YouTube「電視劇」,#genre#
花樣少年少女,https://live-cdn-v01.lalifeier.eu.org/youtube/meLyfePctVQ.m3u8?t=1775833285&key=46d6af18382143d2666be15332fcbdc7
終極系列,https://live-cdn-v01.lalifeier.eu.org/youtube/Rqgc4mM5A3Y.m3u8?t=1775833285&key=a2554291aad8856bfee64822076cef21
新兵日記 特戰英雄HD,https://live-cdn-v01.lalifeier.eu.org/youtube/hbm8Uov-YOE.m3u8?t=1775833285&key=d8c6add5bf70c4fd89b8433b811c0075
藍色水玲瓏,https://live-cdn-v01.lalifeier.eu.org/youtube/298QROP4xe0.m3u8?t=1775833285&key=28c7dbd4f7c609763943f9f6a4febaf3
水雲間,https://live-cdn-v01.lalifeier.eu.org/youtube/P_joZpoB444.m3u8?t=1775833285&key=021268352f07856a82ec0b5c4fbedae3
梅花烙,https://live-cdn-v01.lalifeier.eu.org/youtube/jkF7cseHZ5s.m3u8?t=1775833285&key=ed8a8320c6f84e15ec4f4b9b01e7a18b
華視戲劇頻道,https://live-cdn-v01.lalifeier.eu.org/youtube/5_NHwTULasE.m3u8?t=1775833285&key=972a5c0f22a0f34352e6f5bd8fbbe792
神機妙算劉伯溫,https://live-cdn-v01.lalifeier.eu.org/youtube/9GZNsvhmPXo.m3u8?t=1775833285&key=6c9a3280bbc075738ad502ffcf508354
瑯琊榜,https://live-cdn-v01.lalifeier.eu.org/youtube/u1uU2AzsD0k.m3u8?t=1775833285&key=e58b8198290c046f924ecad55f4b794f
知否知否應是綠肥紅瘦,https://live-cdn-v01.lalifeier.eu.org/youtube/hcxLMIfxi0A.m3u8?t=1775833285&key=e278f30c00829451189f86ad01b3b8bd
三國2010,https://live-cdn-v01.lalifeier.eu.org/youtube/Ta_6UmVunh4.m3u8?t=1775833285&key=a175b60044322ff718423cd85c7cbf63
神鵰俠侶2014,https://live-cdn-v01.lalifeier.eu.org/youtube/Vu_eDZF3PXU.m3u8?t=1775833285&key=0001dfb88ae549fa2f177be809fc3f07
去有風的地方,https://live-cdn-v01.lalifeier.eu.org/youtube/be6L9zpVqw4.m3u8?t=1775833285&key=80b5231c345d39c6b14d33157601bb96
我和我們在一起,https://live-cdn-v01.lalifeier.eu.org/youtube/FdoVTSTSMho.m3u8?t=1775833285&key=cbeb1e506e807df69ec7fadde2765750
YouTube「美食」,#genre#
非凡大探索 台北美食,https://live-cdn-v01.lalifeier.eu.org/youtube/PTJSLPpUwgw.m3u8?t=1775833285&key=741d616465e16858ae93b68af7b06c41
非凡大探索 台中美食,https://live-cdn-v01.lalifeier.eu.org/youtube/Im3P69GqV90.m3u8?t=1775833285&key=46b68aaa10f31b3b96396a3cb3d5a2d4
非凡大探索 高雄美食,https://live-cdn-v01.lalifeier.eu.org/youtube/ZN2naHsV94M.m3u8?t=1775833285&key=6b90be9c1af8c1e9cb0ded463a39c166
亞洲美食頻道,https://live-cdn-v01.lalifeier.eu.org/youtube/nUzOmgx3RvM.m3u8?t=1775833285&key=5a30909bacd09813844e74a90c99b263
YouTube「旅遊/文化」,#genre#
MIT 台灣誌,https://live-cdn-v01.lalifeier.eu.org/youtube/zt9tSbiw4sg.m3u8?t=1775833285&key=b672065d91cb2dc196da6bda29aefbdc
大陸尋奇,https://live-cdn-v01.lalifeier.eu.org/youtube/UtOw97Ba8hE.m3u8?t=1775833285&key=f39b5e2fc4f7eb6dac9e07a513e1168c
台灣啟示錄,https://live-cdn-v01.lalifeier.eu.org/youtube/4Eu20-JSWqQ.m3u8?t=1775833285&key=afc32fb6cfff41a170670c9c4bbe88d0
YouTube「兒童」,#genre#
MOMO 親子台,https://live-cdn-v01.lalifeier.eu.org/youtube/R3PZkCUJSbQ.m3u8?t=1775833285&key=686d3c90b29b658a6e774c6747d662ab
YOYO TV,https://live-cdn-v01.lalifeier.eu.org/youtube/YOOQXWYym5g.m3u8?t=1775833285&key=07eb8ef20d7f59e7ef85c0696fc8b760
小豬佩奇,https://live-cdn-v01.lalifeier.eu.org/youtube/nehQ7AMCBhI.m3u8?t=1775833285&key=291606f190eb77415dd415428d1dddd3
我們這一家,https://live-cdn-v01.lalifeier.eu.org/youtube/WHednLn-HjA.m3u8?t=1775833285&key=6a6072f5f57fc2077fcf3c7d5303a7c2
蠟筆小新TV版,https://live-cdn-v01.lalifeier.eu.org/youtube/T0J79UaCTAs.m3u8?t=1775833285&key=6cfc08350c90a97672e88be3fa1289b5
新哆啦A夢,https://live-cdn-v01.lalifeier.eu.org/youtube/dgAEF2ppKg8.m3u8?t=1775833285&key=c0ade6d375ee14941c38a14a6a8773e2
中華一番,https://live-cdn-v01.lalifeier.eu.org/youtube/JemHjZa_VEU.m3u8?t=1775833285&key=a37e2ddb4aa24e6a2ae6811f9bcda131
JOJO的奇妙冒險,https://live-cdn-v01.lalifeier.eu.org/youtube/pMR3iehJMjk.m3u8?t=1775833285&key=6afc20ea886f658dc6b77ae76a3760a1
湯姆貓,https://live-cdn-v01.lalifeier.eu.org/youtube/tKz1JGQP_zw.m3u8?t=1775833285&key=f84b0da619e7d3f27a0a0da0838b5897
YouTube「音樂」,#genre#
KKBOX華語單曲,https://live-cdn-v01.lalifeier.eu.org/youtube/WXM7k3ZcUdc.m3u8?t=1775833285&key=e2e2a7867d82f51b18a8edb5a1701b07
80首必听经典老歌,https://live-cdn-v01.lalifeier.eu.org/youtube/geXFAGgTxWI.m3u8?t=1775833285&key=46061cf84f772f8d5500021cd5f68f8f
经典老歌500首大全,https://live-cdn-v01.lalifeier.eu.org/youtube/1MHH2_NmzFs.m3u8?t=1775833285&key=49e91c09bf2edfab89ebf727905e0c41
粵語流行音樂合集,https://live-cdn-v01.lalifeier.eu.org/youtube/CFCynOQWX0Q.m3u8?t=1775833285&key=fe6ac00e0c56e93255c776424e31c297
2025夜店混音,https://live-cdn-v01.lalifeier.eu.org/youtube/aQT8mUr445I.m3u8?t=1775833285&key=90c3cb02c27d2efc9c9239c7fcb057a6
YouTube「體育」,#genre#
HOP Sports,https://live-cdn-v01.lalifeier.eu.org/youtube/JaGd4Yy_xjA.m3u8?t=1775833285&key=a1ba20c70c66ab1cec349ad885988826
YouTube「中國大陸」,#genre#
CCTV 中國央視,https://live-cdn-v01.lalifeier.eu.org/youtube/bEZYrBMYNNg.m3u8?t=1775833285&key=2a46aad920640e28ae93a6dd144e21da
鳳凰衛視,https://live-cdn-v01.lalifeier.eu.org/youtube/HFib76ySpbU.m3u8?t=1775833285&key=17017bba56d74d4c6975ecb2ea932db3
鳳凰資訊,https://live-cdn-v01.lalifeier.eu.org/youtube/a3WZVssKlAI.m3u8?t=1775833285&key=4ad8d780c0f570250b78eb2a13f9fb0f
YouTube「宗教」,#genre#
大愛一臺,https://live-cdn-v01.lalifeier.eu.org/youtube/MIqUplvSRWA.m3u8?t=1775833285&key=6e151f8b9aab7b1534bf64480d390ea4
大愛二臺,https://live-cdn-v01.lalifeier.eu.org/youtube/DTNkEm6jaqQ.m3u8?t=1775833285&key=221aafd21cb74b43939676e2c30058ef
大愛海外台,https://live-cdn-v01.lalifeier.eu.org/youtube/MIqUplvSRWA.m3u8?t=1775833285&key=6e151f8b9aab7b1534bf64480d390ea4
華藏衛視,https://live-cdn-v01.lalifeier.eu.org/youtube/ypmrwYeLAaQ.m3u8?t=1775833285&key=0fb3ec85a3dfae60c249fbed9d505cf3
淨空老法師,https://live-cdn-v01.lalifeier.eu.org/youtube/LuomVsFAFpg.m3u8?t=1775833285&key=43cf9090d27965635342363d5d889acc
誠心電視台,https://live-cdn-v01.lalifeier.eu.org/youtube/ieHSbyOeftY.m3u8?t=1775833285&key=11159b68f3f47119cd71e04b553b039c
信大電視台,https://live-cdn-v01.lalifeier.eu.org/youtube/_f94RdVE_-A.m3u8?t=1775833285&key=86f4c607badeb436a9a5b380bff21b24
海豚電視台,https://live-cdn-v01.lalifeier.eu.org/youtube/Na0qOCrZvgw.m3u8?t=1775833285&key=7ca5c1b709d37f230cccafc2f3c2b221
叫您第一名,https://live-cdn-v01.lalifeier.eu.org/youtube/BUIRHO31E98.m3u8?t=1775833285&key=698aa767771218557dee8427a714c60b
桐瑛虎尾電視臺,https://live-cdn-v01.lalifeier.eu.org/youtube/9pdoqvnssSE.m3u8?t=1775833285&key=7201423cdc1b67599f93e24fb0badea7
桐瑛台南電視臺,https://live-cdn-v01.lalifeier.eu.org/youtube/bJvFSrjiAQA.m3u8?t=1775833285&key=a348b5e6d27e70750b7a1c7e70b4e16f
YouTube「購物」,#genre#
momo購物一台,https://live-cdn-v01.lalifeier.eu.org/youtube/_pZQ1Lk0xMA.m3u8?t=1775833285&key=5e4fb5a5f73a35f454c02460e42db2ff
momo購物二台,https://live-cdn-v01.lalifeier.eu.org/youtube/xbNWkUyxQGM.m3u8?t=1775833285&key=5405062c01211e5200a52bd0c8fa4c08
東森購物CH34,https://live-cdn-v01.lalifeier.eu.org/youtube/_Vlzn9qAHD4.m3u8?t=1775833285&key=a0f4dcd58ad399dc880a80a3da867dc4
東森購物CH46,https://live-cdn-v01.lalifeier.eu.org/youtube/Z50JFuNgvB0.m3u8?t=1775833285&key=47c9ba5009514d600772e2b61de4f39f
東森購物CH47,https://live-cdn-v01.lalifeier.eu.org/youtube/ViJ3XiN6Q3M.m3u8?t=1775833285&key=267e6e5a459504b06a625a4e1e91eddc
東森購物CH60,https://live-cdn-v01.lalifeier.eu.org/youtube/u0NYyH3ZesE.m3u8?t=1775833285&key=1e24cff83c4019447c97993358c151c5
ViVa TV 美好購物1台,https://live-cdn-v01.lalifeier.eu.org/youtube/7IyxOiGMLgw.m3u8?t=1775833285&key=ce96692aa2e967975ffeac73e6452fa7
ViVa TV 美好購物2台,https://live-cdn-v01.lalifeier.eu.org/youtube/lEXITHxcagI.m3u8?t=1775833285&key=bcb58a920a74df40559438ff52f90645
YouTube「即時影像」,#genre#
東森各地影像,https://live-cdn-v01.lalifeier.eu.org/youtube/yR7h7xmFVLQ.m3u8?t=1775833285&key=b44f6e5c2f2e0c22091f8080974d3f2b
台東即時影像: 三仙台,https://live-cdn-v01.lalifeier.eu.org/youtube/dQ7Sd6PGLdA.m3u8?t=1775833285&key=6dfd6d47e6a7daff9c5fb5b11edbe797
台東即時影像: 多良車站1,https://live-cdn-v01.lalifeier.eu.org/youtube/UCG1aXVO8H8.m3u8?t=1775833285&key=220d130b29883649f42883eba9981f6a
台東即時影像: 長虹橋,https://live-cdn-v01.lalifeier.eu.org/youtube/JnD8Rk3o0BM.m3u8?t=1775833285&key=0b91190cc87194733bb335d3ba131228
台東即時影像: 加路蘭遊憩區,https://live-cdn-v01.lalifeier.eu.org/youtube/AKl3F6cAY2Q.m3u8?t=1775833285&key=1d8763db8b4890a111f9bba6ed482a2c
台東即時影像: 都歷遊客中心,https://live-cdn-v01.lalifeier.eu.org/youtube/JhQuR77AR7U.m3u8?t=1775833285&key=cc3eb37b847252f8c4bfcdb625140b50
台東即時影像: 華源曙光觀景台,https://live-cdn-v01.lalifeier.eu.org/youtube/TY4qQElcUrA.m3u8?t=1775833285&key=304b8ddaa40c20886cdf1cdc2bb3aa73
台東即時影像: 杉原灣,https://live-cdn-v01.lalifeier.eu.org/youtube/VqS_Y8ZCj6M.m3u8?t=1775833285&key=a55a04b56a8ef3cf19c7df1926bd8cee
台東即時影像: 石梯坪,https://live-cdn-v01.lalifeier.eu.org/youtube/mXnigLvIL0Q.m3u8?t=1775833285&key=c04f0ec548e45a36064f046771efa93f
台東即時影像: 石梯坪2,https://live-cdn-v01.lalifeier.eu.org/youtube/keunRm78rj4.m3u8?t=1775833285&key=91d999d8717dbc75bd5cc5c1e367c858
台東即時影像: 金樽遊憩區,https://live-cdn-v01.lalifeier.eu.org/youtube/ZdqHgQwvZOw.m3u8?t=1775833285&key=ae8246da5b963056319263c1872c6abe
台東即時影像: 金樽浪點,https://live-cdn-v01.lalifeier.eu.org/youtube/q3KJt-SZc2s.m3u8?t=1775833285&key=11938de036f247c8cde02d5197b08724
台東即時影像: 金崙大橋,https://live-cdn-v01.lalifeier.eu.org/youtube/9QqBz3kNHis.m3u8?t=1775833285&key=668a4c83d41984d915ab33337a527a78
台東即時影像: 大石鼻山,https://live-cdn-v01.lalifeier.eu.org/youtube/JkoXcXI04Qk.m3u8?t=1775833285&key=da5d9736058ef81f520a560f7e69e452
台東即時影像: 富山海域,https://live-cdn-v01.lalifeier.eu.org/youtube/Rsq95SQ26bY.m3u8?t=1775833285&key=d64ea1097a780c0b3f20ad22263bf4b0
台東即時影像: 富岡漁港,https://live-cdn-v01.lalifeier.eu.org/youtube/D945F_dauls.m3u8?t=1775833285&key=cc4cbcccc3acb740dd7eac4a74964215
台東即時影像: 鹿野高台,https://live-cdn-v01.lalifeier.eu.org/youtube/rvc1klNIgQc.m3u8?t=1775833285&key=e224a99090a114f12d5704d1460f9006
台東即時影像: 池上天堂路,https://live-cdn-v01.lalifeier.eu.org/youtube/6kUEK3LVrro.m3u8?t=1775833285&key=89e56e55d428e779720d4db7d92ffebf
台東即時影像: 娜路彎酒店眺望台東市區,https://live-cdn-v01.lalifeier.eu.org/youtube/Yo64T79w6Vg.m3u8?t=1775833285&key=5d50916d4efd258327e0294e37b45b09
台東即時影像: 綠島帆船鼻,https://live-cdn-v01.lalifeier.eu.org/youtube/pLdBc8PvZko.m3u8?t=1775833285&key=ca86dff0bb64d3ab2ddc653ce705d5e9
台東即時影像: 綠島南寮漁港,https://live-cdn-v01.lalifeier.eu.org/youtube/wTHhv7M0vCI.m3u8?t=1775833285&key=5eef7b7d655ce5af76682a7133aa8923
台東即時影像: 綠島柴口浮潛區,https://live-cdn-v01.lalifeier.eu.org/youtube/zQQSfAkjCJc.m3u8?t=1775833285&key=8e5f20db0474683717100e15a1cdc3bf
台東即時影像: 台東航空站,https://live-cdn-v01.lalifeier.eu.org/youtube/7jLL1MBcwcg.m3u8?t=1775833285&key=02680312d3a16064be434b56a99dfa84
台東即時影像: 蘭嶼航空站,https://live-cdn-v01.lalifeier.eu.org/youtube/kpVJY-3fDsU.m3u8?t=1775833285&key=cd7e8ed3503d2061d2446bbd218a07ff
花蓮即時影像: 鯉魚潭,https://live-cdn-v01.lalifeier.eu.org/youtube/29H5j3EsV3Q.m3u8?t=1775833285&key=be45bf30ed3c1875e23bfd0c26dfd60d
花蓮即時影像: 六十石山,https://live-cdn-v01.lalifeier.eu.org/youtube/DliL9uMtPrI.m3u8?t=1775833285&key=837d2f77df0a88492d0a42a0b63b170a
花蓮即時影像: 七星潭,https://live-cdn-v01.lalifeier.eu.org/youtube/j3l32VFi5M8.m3u8?t=1775833285&key=cd50c5e3cc021b99344a41420d853849
花蓮即時影像: 七星潭航道下景區,https://live-cdn-v01.lalifeier.eu.org/youtube/1G06HwgIVT8.m3u8?t=1775833285&key=0882ea6ab30195f5f2f134b1c65a430e
花蓮即時影像: 七星潭賞星廣場,https://live-cdn-v01.lalifeier.eu.org/youtube/hs0I0XbPIcg.m3u8?t=1775833285&key=2b1da9dd066a28b748dd73e7ea03d907
花蓮即時影像: 赤科山,https://live-cdn-v01.lalifeier.eu.org/youtube/5GTFLN9gZrc.m3u8?t=1775833285&key=e8ac6f5ee03d2692a92abe742942755e
花蓮即時影像: 忘憂亭,https://live-cdn-v01.lalifeier.eu.org/youtube/Ic6hqus0tjA.m3u8?t=1775833285&key=d50c6cc2c0978f082e07b637c3374d58
花蓮即時影像: 東大門夜市,https://live-cdn-v01.lalifeier.eu.org/youtube/Co2w4l8Wmzk.m3u8?t=1775833285&key=affffedfe06d2017cca2214c9157635e
花蓮即時影像: 南濱守望哨,https://live-cdn-v01.lalifeier.eu.org/youtube/OQnwVN5lzsk.m3u8?t=1775833285&key=40b11d23d36c89f214a29a1d36b7e63b
花蓮即時影像: 吉安,https://live-cdn-v01.lalifeier.eu.org/youtube/JjDrTXSTJWI.m3u8?t=1775833285&key=2b73b09ee19cea69453024f7279c5500
花蓮即時影像: 花蓮大橋,https://live-cdn-v01.lalifeier.eu.org/youtube/BDs9UIRw4zc.m3u8?t=1775833285&key=e198a73c97170fa7a5e16f2586a6d49d
YouTube「紀錄片」,#genre#
The Epic Story of Earth One Strange Rock S1 FULL EPISODES,https://live-cdn-v01.lalifeier.eu.org/youtube/658N652S9Vg.m3u8?t=1775833285&key=cc63543215d9a17175a6b4124e620837
The Truth Behind the US Pentagon Program UFO's Investigating the Unknown S1 FULL EPISODES,https://live-cdn-v01.lalifeier.eu.org/youtube/O6Qdxrf-6CM.m3u8?t=1775833285&key=10273ea52a8c5bdbbc151516e5cf3fbe
Kansas 動物園,https://live-cdn-v01.lalifeier.eu.org/youtube/BSUnBPvX9K4.m3u8?t=1775833285&key=6290afe23e4887b8fc7bd227fec10d8c
熊貓頻道,https://live-cdn-v01.lalifeier.eu.org/youtube/YMOYM1YZ97o.m3u8?t=1775833285&key=51294491a002cc70b0d291850ebfc074
非洲動物探索,https://live-cdn-v01.lalifeier.eu.org/youtube/DsNtwGJXTTs.m3u8?t=1775833285&key=eea181832859f9d2c83d546d7d807d84
海洋探索,https://live-cdn-v01.lalifeier.eu.org/youtube/9kMqCUu3_YY.m3u8?t=1775833285&key=6578a7c8d183548df851725440bda913
自然生態探索,https://live-cdn-v01.lalifeier.eu.org/youtube/g_L1Ay8P244.m3u8?t=1775833285&key=c3e141e2f54415b3a34ae449e0a16939
NASA 美國太空總署,https://live-cdn-v01.lalifeier.eu.org/youtube/21X5lGlDOfg.m3u8?t=1775833285&key=2e091dc0739c500f8097751a36dac06f
YouTube「其他」,#genre#
台視主頻,https://live-cdn-v01.lalifeier.eu.org/youtube/uDqQo8a7Xmk.m3u8?t=1775833285&key=19086fc527fe24d73ee3bc64b6c0b3f1
中天亞洲,https://live-cdn-v01.lalifeier.eu.org/youtube/s2waUruqze4.m3u8?t=1775833285&key=5d852745606ee692bcbb2c4a1fe6414c
新唐人亞太台,https://live-cdn-v01.lalifeier.eu.org/youtube/WIhgU_mc05A.m3u8?t=1775833285&key=ea29165a6c2c042732c29285b171b15d
緯來日本台,https://live-cdn-v01.lalifeier.eu.org/youtube/_zKvIMHN2O8.m3u8?t=1775833285&key=422e7e8d8b3fa54ed704e5c683d08379
地震監視,https://live-cdn-v01.lalifeier.eu.org/youtube/Owke6Quk7T0.m3u8?t=1775833285&key=eb2b249925afee15b4b8d10e50e723b5
YouTube「代理」,#genre#
三立iNEWS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV01.m3u8
寰宇新聞台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
東森財經新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
momo購物一台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV04.m3u8
momo購物二台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV05.m3u8
運通財經台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV06.m3u8
信大電視台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV07.m3u8
DW News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV08.m3u8
中視新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
Malaimurasu Tv 24X7,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV10.m3u8
Asianet News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV11.m3u8
華視戲劇頻道,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
中天亞洲台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV13.m3u8
Al Jazeera Arabic,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV14.m3u8
JapaNews24,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV15.m3u8
THE K-POP,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV16.m3u8
民視新聞,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
東森購物台CH60,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV18.m3u8
東森購物台CH46,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV19.m3u8
LIVE NOW,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV20.m3u8
Haberturk TV,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV21.m3u8
鳳凰衛視資訊台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV22.m3u8
新唐人LIVE,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV23.m3u8
ABC News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV24.m3u8
台視新聞台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
華視綜藝頻道,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV26.m3u8
Astro AWANI,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV27.m3u8
中天電視,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
Tokyo Walk,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV29.m3u8
大愛一臺HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV30.m3u8
TVBS NEWS 24小時直播,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV31.m3u8
三立新聞台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
GB News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV33.m3u8
中視經典綜藝,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV34.m3u8
Sky News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV35.m3u8
India Today,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV36.m3u8
Euronews English,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV37.m3u8
FRANCE 24 English,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV38.m3u8
NBC News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV39.m3u8
News18 India,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV40.m3u8
寰宇新聞台灣台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV41.m3u8
MIT台灣誌,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV42.m3u8
公視 網路直播頻道,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV43.m3u8
MediaoneTV Live,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV44.m3u8
TBS NEWS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV45.m3u8
NewsTamil24x7,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV46.m3u8
大愛二臺HD,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV47.m3u8
東森購物台CH47,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV48.m3u8
中天2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV49.m3u8
Malayalam News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV50.m3u8
